alt_identifier,File Name,k8_cn,B cell,CD8 T cell,Epithelial/Tumor,Macrophages,NK-cells,P53+ Tumor,Proliferative Immune,Proliferative Tumor,Stromal,CD4 T cell
CR060,50,Bulk Tumor,0.039603960396039604,0,0.7227722772277227,0.019801980198019802,0,0,0,0.12871287128712872,0.0891089108910891,0
CR060,50,CD8+ T cell enriched,0,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333
CR060,50,Immune-enriched stromal,0.10985915492957747,0.03380281690140845,0.2,0.07323943661971831,0.022535211267605635,0.004225352112676056,0,0.0014084507042253522,0.5,0.054929577464788736
CR060,50,Mixed Immune,0.13333333333333333,0.022222222222222223,0.1111111111111111,0.26666666666666666,0.06666666666666667,0.022222222222222223,0,0,0.3111111111111111,0.06666666666666667
CR060,50,NK-cell enriched,0,0,0.5,0,0.5,0,0,0,0,0
CR060,50,Stromal,0.0416036308623298,0.014372163388804841,0.06202723146747353,0.01361573373676248,0.00529500756429652,7.564296520423601e-4,7.564296520423601e-4,0,0.8381240544629349,0.023449319213313162
CR060,51,Bulk Tumor,0,0.027777777777777776,0.6944444444444444,0,0.013888888888888888,0,0,0.027777777777777776,0.2222222222222222,0.013888888888888888
CR060,51,CD8+ T cell enriched,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0
CR060,51,Immune-enriched stromal,0.07129094412331406,0.04046242774566474,0.2774566473988439,0.038535645472061654,0.02119460500963391,0.0038535645472061657,0,0,0.5163776493256262,0.030828516377649325
CR060,51,Mixed Immune,0.07692307692307693,0.07692307692307693,0.15384615384615385,0.38461538461538464,0,0,0,0,0.15384615384615385,0.15384615384615385
CR060,51,Stromal,0.026829268292682926,0.014634146341463415,0.07560975609756097,0.012195121951219513,0.005691056910569106,0.0024390243902439024,0,8.130081300813008e-4,0.8390243902439024,0.022764227642276424
CR060,52,Bulk Tumor,0.055793991416309016,0.008583690987124463,0.5622317596566524,0.07725321888412018,0.04721030042918455,0.004291845493562232,0.004291845493562232,0.06866952789699571,0.12875536480686695,0.04291845493562232
CR060,52,CD8+ T cell enriched,0.030303030303030304,0.42424242424242425,0.12121212121212122,0.18181818181818182,0.09090909090909091,0,0,0,0.12121212121212122,0.030303030303030304
CR060,52,Immune-enriched stromal,0.09698996655518395,0.013377926421404682,0.22742474916387959,0.05351170568561873,0.043478260869565216,0.006688963210702341,0.013377926421404682,0.0033444816053511705,0.45484949832775917,0.08695652173913043
CR060,52,Mixed Immune,0.07228915662650602,0,0.30120481927710846,0.30120481927710846,0.024096385542168676,0,0,0.012048192771084338,0.20481927710843373,0.08433734939759036
CR060,52,NK-cell enriched,0.07936507936507936,0.047619047619047616,0.24603174603174602,0.05555555555555555,0.40476190476190477,0.007936507936507936,0,0,0.09523809523809523,0.06349206349206349
CR060,52,Proliferative Tumor,0.0189873417721519,0,0.2721518987341772,0.0379746835443038,0.012658227848101266,0.006329113924050633,0.012658227848101266,0.5379746835443038,0.06329113924050633,0.0379746835443038
CR060,52,Stromal,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.01639344262295082,0.01639344262295082,0,0,0,0.819672131147541,0.01639344262295082
CR067,53,Bulk Tumor,0.004185851820845542,0.0054416073670992045,0.6810380912515697,0.0246965257429887,0.0037672666387609877,0.02971954792800335,0.0016743407283382169,0.05357890330682294,0.18961908748430306,0.006278777731268313
CR067,53,CD8+ T cell enriched,0,0.46875,0.109375,0,0.03125,0.015625,0.046875,0,0.078125,0.25
CR067,53,Immune-enriched stromal,0.011167985109353188,0.016286644951140065,0.26384364820846906,0.051186598417868774,0.01209865053513262,0.024662633783154957,0.013029315960912053,0.07957189390414146,0.4890646812470917,0.03908794788273615
CR067,53,Mixed Immune,0.010416666666666666,0.010416666666666666,0.11458333333333333,0.34375,0.010416666666666666,0.03125,0.020833333333333332,0.07291666666666667,0.25,0.13541666666666666
CR067,53,NK-cell enriched,0,0,0.17647058823529413,0,0.5294117647058824,0.058823529411764705,0,0.17647058823529413,0.058823529411764705,0
CR067,53,P53+ Tumor,0,0.047619047619047616,0.21428571428571427,0.07142857142857142,0,0.3333333333333333,0,0.19047619047619047,0.14285714285714285,0
CR067,53,Proliferative Tumor,0.001984126984126984,0.007936507936507936,0.25396825396825395,0.023809523809523808,0.00992063492063492,0.03571428571428571,0.011904761904761904,0.4523809523809524,0.18452380952380953,0.017857142857142856
CR067,53,Stromal,0.0040650406504065045,0.008130081300813009,0.06504065040650407,0.028455284552845527,0.03387533875338753,0.0027100271002710027,0.0040650406504065045,0.005420054200542005,0.8319783197831978,0.016260162601626018
CR067,54,Bulk Tumor,0.006150061500615006,0.00984009840098401,0.6599015990159902,0.025215252152521524,0.0036900369003690036,0.02890528905289053,0.003075030750307503,0.055965559655596554,0.1924969249692497,0.014760147601476014
CR067,54,CD8+ T cell enriched,0.0136986301369863,0.3356164383561644,0.136986301369863,0.02054794520547945,0.02054794520547945,0.03424657534246575,0.03424657534246575,0.0684931506849315,0.10273972602739725,0.2328767123287671
CR067,54,Immune-enriched stromal,0.0195517405817835,0.027658559847401048,0.2913686218407248,0.05245588936576061,0.01335240820219361,0.020028612303290415,0.005245588936576061,0.03481163567000477,0.5016690510252741,0.03385789222699094
CR067,54,Mixed Immune,0.007462686567164179,0.04477611940298507,0.1417910447761194,0.2537313432835821,0.022388059701492536,0.022388059701492536,0.03731343283582089,0.05970149253731343,0.13432835820895522,0.27611940298507465
CR067,54,NK-cell enriched,0.037037037037037035,0,0.1111111111111111,0.037037037037037035,0.5185185185185185,0,0,0,0.2962962962962963,0
CR067,54,P53+ Tumor,0,0,0.30434782608695654,0,0,0.391304347826087,0,0.21739130434782608,0.08695652173913043,0
CR067,54,Proliferative Tumor,0.007352941176470588,0.00980392156862745,0.27941176470588236,0.02696078431372549,0,0.031862745098039214,0.01715686274509804,0.47549019607843135,0.12745098039215685,0.024509803921568627
CR067,54,Stromal,0.0061823802163833074,0.0061823802163833074,0.1205564142194745,0.027820710973724884,0.0077279752704791345,0.0061823802163833074,0.0030911901081916537,0.0015455950540958269,0.8176197836166924,0.0030911901081916537
CR067,55,Bulk Tumor,0.0037326094333220224,0.01017984390906006,0.7054631828978623,0.008822531387852052,0.0033932813030200203,0.03155751611808619,0.0020359687818120122,0.0675262979300984,0.13878520529351884,0.028503562945368172
CR067,55,CD8+ T cell enriched,0.032432432432432434,0.3891891891891892,0.07027027027027027,0.03783783783783784,0,0.010810810810810811,0.03783783783783784,0.03783783783783784,0.0918918918918919,0.2918918918918919
CR067,55,Immune-enriched stromal,0.009389671361502348,0.028839704896042925,0.2776659959758551,0.019450033534540577,0.0053655264922870555,0.02414486921529175,0.010731052984574111,0.06975184439973173,0.47753185781354796,0.07712944332662643
CR067,55,Mixed Immune,0.025,0.025,0.1625,0.225,0.025,0.0125,0.05,0.0375,0.075,0.3625
CR067,55,P53+ Tumor,0,0.0625,0.375,0,0.03125,0.25,0,0.15625,0.0625,0.0625
CR067,55,Proliferative Tumor,0.005917159763313609,0.023668639053254437,0.28106508875739644,0.005917159763313609,0.011834319526627219,0.03550295857988166,0.005917159763313609,0.4408284023668639,0.1390532544378698,0.05029585798816568
CR067,55,Stromal,0.00966183574879227,0.007246376811594203,0.07729468599033816,0.012077294685990338,0,0.012077294685990338,0.004830917874396135,0.00966183574879227,0.8429951690821256,0.024154589371980676
CR067,56,Bulk Tumor,0.011111111111111112,0.011111111111111112,0.6222222222222222,0.06111111111111111,0.17222222222222222,0,0,0.011111111111111112,0.1111111111111111,0
CR067,56,Immune-enriched stromal,0.020456333595594022,0.0023603461841070024,0.12431156569630213,0.0904799370574351,0.23839496459480725,0.003147128245476003,7.867820613690008e-4,0.003933910306845004,0.5137686860739575,0.0023603461841070024
CR067,56,Mixed Immune,0.036855036855036855,0.014742014742014743,0.11793611793611794,0.3955773955773956,0.22113022113022113,0.002457002457002457,0,0.002457002457002457,0.19656019656019655,0.012285012285012284
CR067,56,NK-cell enriched,0.015379357484620642,0.00393028024606972,0.10338345864661654,0.09620642515379357,0.583902939166097,0.00290498974709501,0,0.004784688995215311,0.18574846206425155,0.0037593984962406013
CR067,56,Stromal,0,0,0.03225806451612903,0.016129032258064516,0.16666666666666666,0,0,0,0.7849462365591398,0
CR077,1,Bulk Tumor,0,0.0480225988700565,0.7429378531073446,0.010357815442561206,0.021657250470809793,0.004708097928436911,0.005649717514124294,0.12429378531073447,0.04048964218455744,0.0018832391713747645
CR077,1,CD8+ T cell enriched,0.018158236057068743,0.49416342412451364,0.05966277561608301,0.06614785992217899,0.041504539559014265,0.0025940337224383916,0.0311284046692607,0.02594033722438392,0.2178988326848249,0.042801556420233464
CR077,1,Immune-enriched stromal,0.011983223487118035,0.19412822049131218,0.07609346914319952,0.07609346914319952,0.022168963451168363,0.0035949670461354103,0.03894547633313361,0.023367285799880167,0.5218693828639904,0.03175554224086279
CR077,1,Mixed Immune,0.012987012987012988,0.14285714285714285,0.06493506493506493,0.3116883116883117,0.03896103896103896,0.006493506493506494,0.05844155844155844,0.01948051948051948,0.2727272727272727,0.07142857142857142
CR077,1,NK-cell enriched,0,0.2222222222222222,0.3333333333333333,0,0.2222222222222222,0,0,0.2222222222222222,0,0
CR077,1,Proliferative Tumor,0,0.045346062052505964,0.3031026252983294,0.016706443914081145,0.0405727923627685,0,0.00477326968973747,0.5584725536992841,0.026252983293556086,0.00477326968973747
CR077,1,Stromal,0.008690254500310366,0.06269397889509622,0.0148975791433892,0.0297951582867784,0.004345127250155183,0.0012414649286157666,0.01675977653631285,0.0037243947858473,0.8373680943513345,0.020484171322160148
CR077,2,Bulk Tumor,0,0.056105610561056105,0.764026402640264,0.012376237623762377,0.013201320132013201,0.004125412541254125,0.0033003300330033004,0.07920792079207921,0.066006600660066,0.0016501650165016502
CR077,2,CD8+ T cell enriched,0.007751937984496124,0.5465116279069767,0.06782945736434108,0.06395348837209303,0.015503875968992248,0,0.027131782945736434,0.02131782945736434,0.23449612403100775,0.015503875968992248
CR077,2,Immune-enriched stromal,0.013071895424836602,0.17124183006535948,0.08104575163398693,0.09411764705882353,0.013071895424836602,0.00392156862745098,0.01241830065359477,0.013725490196078431,0.5575163398692811,0.03986928104575163
CR077,2,Mixed Immune,0.029585798816568046,0.14201183431952663,0.005917159763313609,0.4556213017751479,0.005917159763313609,0,0.011834319526627219,0,0.26627218934911245,0.08284023668639054
CR077,2,NK-cell enriched,0,0.5,0,0,0,0,0,0.5,0,0
CR077,2,Proliferative Tumor,0,0.08275862068965517,0.26666666666666666,0.016091954022988506,0.01839080459770115,0.0022988505747126436,0.01839080459770115,0.5517241379310345,0.04367816091954023,0
CR077,2,Stromal,0.006019563581640331,0.06621519939804364,0.024078254326561323,0.042136945071482315,0.004514672686230248,0.0030097817908201654,0.007524454477050414,0.0030097817908201654,0.8269375470278405,0.01655379984951091
CR077,3,Bulk Tumor,0,0.07692307692307693,0.6153846153846154,0.07692307692307693,0,0.07692307692307693,0,0,0.15384615384615385,0
CR077,3,CD8+ T cell enriched,0.028368794326241134,0.574468085106383,0.014184397163120567,0.10638297872340426,0.010638297872340425,0.06382978723404255,0.010638297872340425,0.01773049645390071,0.08865248226950355,0.0851063829787234
CR077,3,Immune-enriched stromal,0.0475,0.0675,0.0175,0.11,0.0025,0.0725,0.0175,0.0125,0.545,0.1075
CR077,3,Mixed Immune,0.02967359050445104,0.0830860534124629,0.011869436201780416,0.43026706231454004,0.005934718100890208,0.06528189910979229,0.017804154302670624,0.01483679525222552,0.17804154302670624,0.1632047477744807
CR077,3,P53+ Tumor,8.024072216649949e-4,0.01805416248746239,0.08284854563691073,0.005416248746238716,0.0014042126379137413,0.6567703109327984,6.018054162487463e-4,0.21845536609829488,0.012838515546639919,0.0028084252758274826
CR077,3,Proliferative Tumor,0,0.024475524475524476,0.060023310023310024,0.002913752913752914,0.00058275058275058275,0.21794871794871795,0.002331002331002331,0.6853146853146853,0.005827505827505828,0.00058275058275058275
CR077,3,Stromal,0.015384615384615385,0.041025641025641026,0.005128205128205128,0.028205128205128206,0.002564102564102564,0,0.007692307692307693,0,0.8564102564102564,0.04358974358974359
CR079,57,Bulk Tumor,0.006688285366842318,0.005066882853668423,0.7875962707742197,0.009525739764896636,0.017024726388325903,0.005877584110255371,0.0010133765707336846,0.08694770976895014,0.07539521686258614,0.004864207539521687
CR079,57,CD8+ T cell enriched,0,0,1,0,0,0,0,0,0,0
CR079,57,Immune-enriched stromal,0.01932367149758454,0.016908212560386472,0.27294685990338163,0.06280193236714976,0.028985507246376812,0.004830917874396135,0.0024154589371980675,0.04589371980676329,0.5096618357487923,0.036231884057971016
CR079,57,Mixed Immune,0,0,0.14285714285714285,0.4642857142857143,0,0,0,0,0.10714285714285714,0.2857142857142857
CR079,57,NK-cell enriched,0,0,0.4444444444444444,0,0.3333333333333333,0,0,0.2222222222222222,0,0
CR079,57,Proliferative Tumor,0.009950248756218905,0.0024875621890547263,0.30970149253731344,0.0024875621890547263,0.021144278606965175,0.006218905472636816,0,0.572139303482587,0.07462686567164178,0.0012437810945273632
CR079,57,Stromal,0,0,0.05084745762711865,0.03389830508474576,0.01694915254237288,0,0,0,0.8813559322033898,0.01694915254237288
CR079,58,Bulk Tumor,0.008911106281243208,0.0019560965007607042,0.7639643555748751,0.0030428167789610956,0.01847424472940665,0.005216257335361878,2.1734405564007825e-4,0.10215170615083677,0.09302325581395349,0.0030428167789610956
CR079,58,CD8+ T cell enriched,0,0.3333333333333333,0,0,0,0,0,0,0.2222222222222222,0.4444444444444444
CR079,58,Immune-enriched stromal,0.03134328358208955,0.019402985074626865,0.22388059701492538,0.034328358208955224,0.019402985074626865,0.014925373134328358,0.013432835820895522,0.07014925373134329,0.4791044776119403,0.09402985074626866
CR079,58,Mixed Immune,0,0.038461538461538464,0.038461538461538464,0.23076923076923078,0,0,0.11538461538461539,0,0.19230769230769232,0.38461538461538464
CR079,58,NK-cell enriched,0,0,0.625,0,0.25,0,0,0,0.125,0
CR079,58,Proliferative Tumor,0.011578947368421053,0.004210526315789474,0.3157894736842105,0,0.02,0.004210526315789474,0.003157894736842105,0.5536842105263158,0.08736842105263158,0
CR079,58,Stromal,0.006153846153846154,0.021538461538461538,0.018461538461538463,0.018461538461538463,0.009230769230769232,0.003076923076923077,0.012307692307692308,0,0.8461538461538461,0.06461538461538462
CR079,59,Bulk Tumor,0.013206672845227063,0.0057924003707136235,0.7645968489341983,0.0074142724745134385,0.014828544949026877,0.011584800741427247,0.0013901760889712697,0.08850787766450417,0.08804448563484708,0.004633920296570899
CR079,59,CD8+ T cell enriched,0,0,0,0,0,0,0.5,0,0.5,0
CR079,59,Immune-enriched stromal,0.035653650254668934,0.015280135823429542,0.2614601018675722,0.04074702886247878,0.023769100169779286,0.013582342954159592,0.006791171477079796,0.07130730050933787,0.5025466893039049,0.028862478777589132
CR079,59,Mixed Immune,0.034482758620689655,0.034482758620689655,0.13793103448275862,0.43103448275862066,0,0,0.017241379310344827,0.017241379310344827,0.13793103448275862,0.1896551724137931
CR079,59,NK-cell enriched,0,0,0.42857142857142855,0,0.14285714285714285,0,0,0.2857142857142857,0.14285714285714285,0
CR079,59,P53+ Tumor,0.1111111111111111,0,0.2222222222222222,0,0.1111111111111111,0.4444444444444444,0,0,0.1111111111111111,0
CR079,59,Proliferative Tumor,0.020161290322580645,0.0020161290322580645,0.2963709677419355,0.0030241935483870967,0.03024193548387097,0.007056451612903226,0.0030241935483870967,0.5493951612903226,0.08870967741935484,0
CR079,59,Stromal,0,0.012987012987012988,0.03896103896103896,0,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.012987012987012988,0.8831168831168831,0.012987012987012988
CR080,131,Bulk Tumor,0.003952569169960474,0.007905138339920948,0.6284584980237155,0.05138339920948617,0.11067193675889328,0.06719367588932806,0.003952569169960474,0.019762845849802372,0.1067193675889328,0
